text,label
@Mimirocah1 @SpeakerPelosi @HouseGOP @SenateGOP That’s what @MichaelCohen212 warned us about! #CongressDoYourJob #ImpeachmentinquiryNOW #TrumpIsADisgrace #TrumpIsATraitor #Trump30Hours #LiarInChief #TraitorTrumpVoteHimOut,offensive
@BernieSanders Isn’t this the #douchebag @RepKatiePorter had to school regarding #livingwage   I guess beggars can be choosers. #Hypocrisy at its finest,offensive
Why should tax payers money be used to feed and harbour such nasty dirty criminals??I forbid this order and ask for death to all of them coz am not ready to contribute my tax to feed such people #condemn #rapist #murder#child abuser #justiceforkathua@union law minister of India https://t.co/dDFviVCq6V,offensive
Where's the garden bridge you piffle laden baboon?  You were an embarrassment to the greatest city in the world.  #BorisJohnsonShouldNotBePM https://t.co/v4DvPURcu6,offensive
"@Ibne_Sena @MamataOfficial This killer CM must be diagnosed soon before more ppl are harmed. She is protecting 200 Muslim criminals at the expense of 200,000 innocent lives in the state!! Is she insane?!? #DoctorsFightBack",offensive
".@realDonaldTrump The time has come to get rid of this #DespicablePieceOfShit. He is inviting #ForeignInterference once again. Remember, when they show you who they are, believe them! #ImpeachTrumpNow #LockHimUp #LockThemAllUp #CorruptGOP #TraitorInChief #TrumpIsATraitor https://t.co/UM3hTPFGCF",offensive
"@ESPNcricinfo Is espncricinfo handler Pakistani or aussie, his hatred towards Indian is just too much   Pakistani don't boo they jump with suicide belt and BOOM!!  @SirJadeja   @AskAnshul     #terroristNationPakistan   #boycottespn @espn",offensive
@SecPompeo @realDonaldTrump ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗.,offensive
"#KellenWinslowII trial: #Guilty of #rape, #indecent #exposure, #lewdconduct https://t.co/jygu6Ii1e2? #convictedrapist #Rapist #Homelesswoman #Homeless #Chargers #sexualharassment #Sexualassault #Sexualmisconduct #Sexabuse #sexassault #sexcrimes #NFL",offensive
"@realDonaldTrump Fantastic news, you’re ignoring your child on Father’s Day to golf with the one who kisses your feet the most .@LindseyGrahamSC. He must be delighted to be the favoured one today!    #LockTrumpUp  #ImpeachmentInquiryNow  #ImpeachTrump  #ImpeachBarr  #ImpeachMnuchin  #TrumpIsATraitor",offensive
"@realDonaldTrump @OANN LOL 😂.  If it wasn't so PATHETIC... it would be funny that you think you've accomplished so much.  You've accomplished NOTHING... except divide this country !!  You are the absolute WORST one-term, so-called President EVER    #TrumpIsATraitor",offensive
"@realDonaldTrump Once thought impossible, The Fake President gets more dishonest and more dangerous every day.    https://t.co/VHoG1CAjL6    #FuckTrump  #ImpeachTrumpPence",offensive
"@TheRealOJ32 But you can't physically attack someone on Twitter and lop their head off if they upset you, like you did to #NicoleSimpson. You can't slash and stab here, like you did to #RonGoldman. I'm not sure if this is the place for you  #Murderer  #Liar  #Thief  #DomesticAbuse ends in #Murder",offensive
@TheRealOJ32 DId you find the real killer yet?  Can we get an update on your investigation?  #felon #murderer,offensive
"@JamesCleverly @Conservatives With an eye on a job in a Johnson cabinet, Cleverly positions himself as a thoroughly decent chap to deflect attention from Johnson’s cowardice which is plain to see. #BorisJohnsonShouldNotBePM #PutRoryThrough",offensive
Good Riddance Lyin' Sarah Hucka-bye! You will never be believed again. You're guilty of aiding the #LiarInChief with your own #lies to the American people. Shame on you!     #Trump is a demon! #TrumpIsATraitor  #SarahSanders #trumps 'bigly' mouthpiece     https://t.co/WT0ytoBE2a,offensive
"BYE BYE @PressSec !!! Leaving a sinking ship I guess LOL, please take @KellyannePolls -- how who is the orange cheeto going to replace with the LIAR @PressSec !!! Another Liar I am going to assume... #fucktrump",offensive
"@realDonaldTrump Keep trying to walk back your comments, traitor!  The @GOP @HouseGOP @SenateGOP need to condemn and admonish you.  Enough is enough.  It's time to put country over party and put you behind bars where you and half of your lousy family belong.   #fucktrump #fuckthegop #draintheswamp",offensive
Someone's Ego Got Butt Hurt!! LMFAO!! #FuckTrump #TrumpIsATraitor #TrumpMustResign #TrumpTantrum https://t.co/QCAjKpr8DM,offensive
@Hawkermkii @Spice_Gurl21 @MayorHancock @CityofDenver @HRCPDenver ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗. https://t.co/4ZQ7oXu5rs,offensive
"Mamata didi  and her goons are terrorising doctors across the state yet no left leaning self-certified liberals are calling it 'terrorism'.      Remember, the motive is political and target is indiscriminate. That qualifies as terrorism.   #DoctorsProtest #DoctorsFightBack",offensive
@realDonaldTrump has a wicked small #micropenis. It's so small &amp; short he couldn't even bottom out in @IvankaTrump's belly button. #incestualpresident #trumphasamicropeen #micropeen #impeachtrump #fucktrump #hollaatyourdoctor #doctorninjadickersonMD,offensive
"These bunch of jokers have no vission, no mission, no dedication😰 #ICCWorldCup2019  #ICCCricketWorldCup #ShameOnICC",offensive
@artporns . @BryanCranston is just a tired Leftist made rich by exploiting violence and glamorizing misery (and smoking). #Douchebag,offensive
"@realDonaldTrump @USArmy @realDonaldTrump And YOU had NOTHING to do with it! If they're so great, why do you keep selling us out to #NorthKorea and #Russia? Oh, right. Because #TrumpIsATraitor.",offensive
"@realDonaldTrump If anyone has committed Treason, it's you #TreasonousTrump!!!    #CriminalInChief #TrumpIsACriminal #TrumpisaDisgrace #TrumpIsATraitor #TrumpIsAFraud #TrumpIsAMoron #impeachtrump rally #TreasonousTrump https://t.co/8PDPww1vnV",offensive
@JessieJaneDuff Killary is a damn criminal and a Jack the Ripper!  #Murderer,offensive
Chal hatt #Rapist supporter BJP KA DALAL https://t.co/zZv7ud1h4G,offensive
"@realDonaldTrump Donnie Dementia is weak, ignorant and easily manipulated.   The world us watching and laughing at America.    #DonTheCon    #FuckTrump",offensive
"Mohamed bin Salaam - #murderer, #liar.    Iranian Clerics - #murderers, #liars    Donald J. Trump - defends murderers, infamous #grifter, habitual liar, #cheater, #thief.     See the problem?",offensive
@jasminkorat @ICC @Dream11 England cricket board bribed the @ICC and got their matches scheduled on a clear day. Of course with technology @ICC could have checked the forecast and planned the stadiums and days according. England cricket wanna win their maiden cup at home. Loser country and #ShameOnICC,offensive
"@GOP @realDonaldTrump @pnjaban The Orange Dotard can't even spell diplomacy. The only things he's killing are truth, the environment, the rule of law, the economy, the GOP, and America's world standing! #FuckTrump #FuckTheGOP",offensive
@realDonaldTrump You will never be re-elected #Racist #DraftDodger #MoneyLaunderer #Rapist #Grifter #BillionDollarLoser #Fatso #PussyGrabber #LiarInChief #Traitor #DementedDonald #IndictmentsAreComing #ImpeachDonaldTrump https://t.co/9qiJe7JMJq,offensive
@realDonaldTrump How about IMPEACHMENT and Birthday in jail. More fitting. Make America Happy Again.! #FUCKTRUMP #IMPEACHTRUMP #PUTINSBITCH https://t.co/NBYTXcGLHp,offensive
"Dear World,  Meet @BorisJohnson.  Cowardice personified  A fraud  Like the man behind the curtain  In the Wizard of Oz  A master of manipulation, lies and deceit  May his grasp on @10DowningStreet be short-lived  @Number10cat deserves better  We all do.    #BorisJohnsonShouldNotBePM https://t.co/Uq66f6vwU5",offensive
#FUCKTRUMP  YOU ARE A STAIN ON THIS COUNTRY'S HISTORY.  YOU SHOULD BE ASHAMED OF YOURSELF AND YOUR ADMINISTRATION.,offensive
@brownc555 @rkelly R. Kelly is a Child Molester and Sexual Predator #pedophile #chomo #rapist #prison #rkelly Lock R. Up!!,offensive
"Repellent, chaotic and a serial liar, Boris Johnson would be a catastrophic prime minister https://t.co/jY4NIdsyAG  #BorisJohnsonShouldNotBePM",offensive
Water is wet - Republicans are homophobes  #MikePence #FuckTrump #Trump2020 #MAGA #homophobia #homophobes https://t.co/VJjcv5aHO0,offensive
"@kylegriffin1 @JoyAnnReid Don’t you love dumb people, you can manipulate them anywhere you want. #FuckTrump #Trumpsbrockenpromises #ImpeachDonaldTrumpNOW",offensive
@Bhargavi44 Yeah right.Zampa’s bowling has been sooo incredible in this game I personally thought he’s just spending too much energy playing with his nuts!  Look forward to your ongoing conspiracies every time a player puts his hand in his pocket for the rest of the tournament!😂#dickhead,offensive
"#michaelhosang #rapist #sleazebag, catch him and hang him by the #balls.  https://t.co/YSgeLcREDP",offensive
@hodgetwins @imgoodemike God this guy is #douchebag ...,offensive
@JohnnyMercerUK Here’s one of your lot telling us about the lying incompetent homophobic racist #BorisJohnson #BorisJohnsonShouldNotBePM https://t.co/GxihTd9B0U,offensive
@itsJeffTiedrich @realDonaldTrump PRESIDENTIAL HARASSMENT:   @realDonaldTrump asking @BarackObama for his birth certificate for YEARS !!! while hiding his own #taxreturns     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh,offensive
"@wvjoe911 What in the HELL is WRONG with #Alabama?  State law FORCES #Rape #Victim to allow #ParentalRights to #RAPIST?   F,,,ing SICK!   #BoycottAlabama till this CHANGES!   https://t.co/n3jTBGz8RC",offensive
"@Newsweek We know the real #trump too, and America can't survive four more years.    #FuckTrump   #FuckNewsweek  #TrumpConcentrationCamps   #TrumpIsATraitor   #TrumpCriminalInvestigations   #TrumpsAnInternationalDisgrace   #TrumpResignNow",offensive
"@MedCrisis Not only in Kolkata my friend. Take a look at #SudanUprising where #Janjaweed are raping, killing and throwing doctors in the river! #DoctorsFightBack #HumanRights #SudanMassacres #Blueforsudan",offensive
"2)    Oh, roasting in torture camps along border are mothers with kids. CHAIN LINK DOG RUNS. No shade,no blankets, no food.     Stephen Miller &amp; Trumputin and Nazi ghosts are gleeful re: concentration camps.     They deserve 2b sent to the Hague.   Only path to redeem USA.   #FuckTrump",offensive
@realDonaldTrump You and the @GOP are the enemy of the people! All COWARDS! #MoronInChief #IdiotInChief #IdiotTrump #TreasonousTrump #DerangedDonald #DerangedDonnie,offensive
In a #FuckTrump kind of mood again! 😜 https://t.co/s98a0GAygh,offensive
"Prisoner Number A9947CR, Letters From A Paedophile.    Letter dated 05-08-2013, find more on our website, link below.    #paedophile #paedo #pedo #rapist #rapists #rape #sexoffender #criminal #offender #jailmail #convict #crime #LFAP #insidetime #letters    https://t.co/7v06v8edie https://t.co/36nbCYL6ME",offensive
Have you never been to a doctor? Do you not know even ONE ? Does it embarrass you that we're not a matter as hyped up as  #PrayForParis? Or are you just violent &amp; sick enough to believe that doctors deserve what they get?    You should be ashamed.  #DoctorsFightBack #IstandwithNRS,offensive
"I was at a self check out in a grocery store a few minutes ago. 3 guys behind me are saying; Look at her left hand, she's single. Should we rape her?' This is Trump world, where raping can be discussed at the store. #FuckTrump #ImpeachTrump",offensive
Melania T?! ARE YOU FREAKING KIDDING ME?! Jackie O was first class while Melania is just pure trash!!  #FuckTrump  #MAGA  #MAGAts  #Trump  #Trumpbillies  #TrumpIlly  #TrumpCrimeFamily  #TrumpCrimeSyndicate  #TrumpIsAnIdiot  #TrumpsWorseThanNixon https://t.co/KNn7ppWrjO,offensive
"👋SpankyMcDumbAss @realDonaldTrump 🤣😂    Shep Smith just told everyone to read the Mueller report! 😱     The Fox News host told his viewers this:   “The special counsel  'did not'  exonerate the president”     Oh No Dufus, your little secrets out! 😜      #FuckTrump  #ImpeachTheMF",offensive
Melanoma is just another harlot piece of white trash. Came to America to become a golddigging stripper/model.  Her parents came here via chain migration. The same thing Trump vehemently opposes.  The hypocrisy is sickening.   #JohnMcCainDay   #TrumpRussia   #TrumpIsATraitor   #Melanoma https://t.co/3JEsl4PJcX,offensive
"@ZeroPSII @wpri12 They had a split screen of the chase and the game lol. “Mr innocent” with a gun to his head in the back of his Bronco. Hmmm, I wonder why??  Maybe he’ll set that record straight too. #murderer.",offensive
Today is #FuckTrump Friday and #JohnMcCainDay here in #AmericaTheBamboozled and there’s no better way to celebrate than by educating yourself and not being a part of the poorly educated @realDonaldTrump loves so much   #ITMFA 🇺🇸    https://t.co/Hoc881QdRJ,offensive
@realDonaldTrump #ImpeachDonaldTrump #ImpeachTrumpNow #TrumpIsATraitor hope you have a horrible birthday traitor!,offensive
"#Trump presence in the Oval Office insults everything that the White House represents, the American people, the history of the US in particular, as well as the world community &amp; the history of mankind in general    #TrumpIsATraitor    #Resisters  #ResistersForum  #ResistanceUnited  #FBR https://t.co/WtCrEz3hWq",offensive
@SaysHummingbird Trump has been back pedalling all weekend.... but the real answer was the unscripted one he gave to George Stephanopoulos... Trump would accept help and would not alert the FBI. That makes Trump #UnfitToBePresident #TrumpIsATraitor #TrumpIsAFraud https://t.co/6PFVfzcduK,offensive
"Trump sided with the Saudi Crown Prince after his assassination of Washington Post journalist Jamal Khashoggi, who lived in the United States. And Kushner supported him after as well. It’s pathetic and disgusting. Bunch of damn traitors. #TrumpIsATraitor",offensive
"Punishment for Rapist, So that no one can think of doing such this things Again.  #Rapist #AligarhMurderCase #Merut #bhopal https://t.co/NNHqs6vCu2",offensive
@BCCI is one greedy corrupt n wat not organisation....  @ICC to hell with you    #Comebackindia     #DhoniKeepsTheGlove,offensive
"Republicans are such gutless Trump sycophants.   All these people want to do is loot the government, and to hell with the rest of us.  #FuckTrump   #FuckTheGOP   #TraitorTrump #Lastword",offensive
"@AndrewYang Not when that 'president' happened to commit felonies, treason, and election fraud. It's unprecedented this level of criminality, and you think giving him a pass because he was potus is absurd. #FuckTrump",offensive
@realDonaldTrump #fucktrump #trump2020 #realdonaldtrump  LETS ALL HOPE THAT DOG VOMIT TRUMP GETS ALL THAT HE DESERVES ON HIS OLD MAN'S BIRTHDAY https://t.co/QPpA6j8beL,offensive
